1.33	0.337	0.103	-1.67357	0	-1.49189	-3.58069	0	4.01676	0	0	0	
1.34	0.337	0.103	-1.70889	0	-1.4513	-3.48228	0	4.10034	0	0	0	
1.35	0.337	0.103	-1.74321	0	-1.40989	-3.38195	0	4.18149	0	0	0	
1.36	0.337	0.103	-1.77652	0	-1.36768	-3.27976	0	4.26016	0	0	0	
1.37	0.337	0.103	-1.80879	0	-1.3247	-3.17577	0	4.33632	0	0	0	
1.38	0.337	0.103	-1.84002	0	-1.28097	-3.07005	0	4.40992	0	0	0	
1.39	0.337	0.103	-1.87019	0	-1.23651	-2.96266	0	4.48092	0	0	0	
1.4	0.337	0.103	-1.89927	0	-1.19136	-2.85366	0	4.5493	0	0	0	
1.41	0.337	0.103	-1.92725	0	-1.14554	-2.74312	0	4.615	0	0	0	
1.42	0.337	0.103	-1.95412	0	-1.09908	-2.6311	0	4.67801	0	0	0	
1.43	0.337	0.103	-1.97987	0	-1.05199	-2.51767	0	4.73828	0	0	0	
1.44	0.337	0.103	-2.00447	0	-1.00432	-2.40289	0	4.79578	0	0	0	
1.45	0.337	0.103	-2.02792	0	-0.956093	-2.28684	0	4.8505	0	0	0	
1.46	0.337	0.103	-2.0502	0	-0.907329	-2.16958	0	4.90239	0	0	0	
1.47	0.337	0.103	-2.0713	0	-0.858059	-2.05119	0	4.95144	0	0	0	
1.48	0.337	0.103	-2.09122	0	-0.808314	-1.93172	0	4.99762	0	0	0	
1.49	0.337	0.103	-2.10993	0	-0.758122	-1.81125	0	5.0409	0	0	0	
1.5	0.337	0.103	-2.12744	0	-0.707511	-1.68985	0	5.08127	0	0	0	
1.51	0.337	0.103	-2.14373	0	-0.656511	-1.56759	0	5.11871	0	0	0	
1.52	0.337	0.103	-2.15879	0	-0.605151	-1.44455	0	5.15321	0	0	0	
1.53	0.337	0.103	-2.17261	0	-0.553461	-1.32078	0	5.18474	0	0	0	
1.54	0.337	0.103	-2.1852	0	-0.501471	-1.19637	0	5.21329	0	0	0	
1.55	0.337	0.103	-2.19654	0	-0.449211	-1.07139	0	5.23885	0	0	0	
